Id,Sentiment
11855,Negative
11856,Extremely Negative
11857,Extremely Positive
11858,Positive
11859,Positive
11860,Negative
11861,Negative
11862,Neutral
11863,Neutral
11864,Extremely Positive
11865,Negative
11866,Negative
11867,Negative
11868,Negative
11869,Positive
11870,Extremely Negative
11871,Positive
11872,Extremely Positive
11873,Neutral
11874,Extremely Negative
11875,Extremely Negative
11876,Positive
11877,Positive
11878,Positive
11879,Extremely Positive
11880,Negative
11881,Positive
11882,Extremely Positive
11883,Negative
11884,Extremely Negative
11885,Negative
11886,Positive
11887,Extremely Positive
11888,Extremely Negative
11889,Positive
11890,Extremely Positive
11891,Negative
11892,Negative
11893,Extremely Positive
11894,Positive
11895,Neutral
11896,Neutral
11897,Negative
11898,Negative
11899,Negative
11900,Negative
11901,Neutral
11902,Positive
11903,Positive
11904,Positive
11905,Negative
11906,Negative
11907,Negative
11908,Extremely Negative
11909,Extremely Positive
11910,Positive
11911,Positive
11912,Extremely Negative
11913,Extremely Negative
11914,Negative
11915,Neutral
11916,Neutral
11917,Neutral
11918,Neutral
11919,Positive
11920,Positive
11921,Extremely Negative
11922,Negative
11923,Positive
11924,Extremely Negative
11925,Positive
11926,Neutral
11927,Extremely Positive
11928,Neutral
11929,Negative
11930,Positive
11931,Extremely Positive
11932,Positive
11933,Neutral
11934,Positive
11935,Neutral
11936,Neutral
11937,Extremely Positive
11938,Negative
11939,Extremely Negative
11940,Extremely Negative
11941,Positive
11942,Negative
11943,Extremely Negative
11944,Positive
11945,Extremely Positive
11946,Positive
11947,Extremely Negative
11948,Extremely Negative
11949,Neutral
11950,Positive
11951,Positive
11952,Neutral
11953,Positive
11954,Extremely Positive
11955,Negative
11956,Extremely Negative
11957,Extremely Positive
11958,Positive
11959,Extremely Negative
11960,Extremely Positive
11961,Negative
11962,Positive
11963,Extremely Negative
11964,Neutral
11965,Negative
11966,Extremely Positive
11967,Extremely Negative
11968,Extremely Negative
11969,Extremely Negative
11970,Extremely Positive
11971,Positive
11972,Extremely Positive
11973,Positive
11974,Positive
11975,Extremely Negative
11976,Neutral
11977,Positive
11978,Neutral
11979,Negative
11980,Negative
11981,Positive
11982,Neutral
11983,Neutral
11984,Neutral
11985,Extremely Positive
11986,Negative
11987,Positive
11988,Extremely Positive
11989,Positive
11990,Negative
11991,Positive
11992,Negative
11993,Extremely Negative
11994,Extremely Negative
11995,Neutral
11996,Negative
11997,Positive
11998,Positive
11999,Extremely Negative
12000,Negative
12001,Positive
12002,Extremely Negative
12003,Extremely Positive
12004,Negative
12005,Negative
12006,Neutral
12007,Neutral
12008,Negative
12009,Extremely Positive
12010,Neutral
12011,Neutral
12012,Extremely Negative
12013,Positive
12014,Negative
12015,Positive
12016,Extremely Positive
12017,Neutral
12018,Neutral
12019,Negative
12020,Extremely Negative
12021,Positive
12022,Negative
12023,Neutral
12024,Positive
12025,Neutral
12026,Extremely Positive
12027,Neutral
12028,Negative
12029,Extremely Negative
12030,Negative
12031,Positive
12032,Extremely Positive
12033,Neutral
12034,Positive
12035,Positive
12036,Extremely Negative
12037,Extremely Positive
12038,Negative
12039,Negative
12040,Neutral
12041,Extremely Negative
12042,Neutral
12043,Extremely Positive
12044,Neutral
12045,Positive
12046,Neutral
12047,Neutral
12048,Negative
12049,Extremely Negative
12050,Neutral
12051,Extremely Positive
12052,Neutral
12053,Neutral
12054,Positive
12055,Neutral
12056,Extremely Positive
12057,Negative
12058,Extremely Positive
12059,Negative
12060,Extremely Positive
12061,Negative
12062,Extremely Positive
12063,Negative
12064,Extremely Positive
12065,Positive
12066,Positive
12067,Negative
12068,Neutral
12069,Extremely Positive
12070,Positive
12071,Extremely Positive
12072,Negative
12073,Negative
12074,Negative
12075,Positive
12076,Positive
12077,Neutral
12078,Positive
12079,Neutral
12080,Negative
12081,Negative
12082,Negative
12083,Positive
12084,Extremely Positive
12085,Extremely Negative
12086,Positive
12087,Neutral
12088,Positive
12089,Negative
12090,Extremely Negative
12091,Positive
12092,Neutral
12093,Neutral
12094,Positive
12095,Positive
12096,Negative
12097,Positive
12098,Positive
12099,Extremely Positive
12100,Positive
12101,Neutral
12102,Neutral
12103,Positive
12104,Positive
12105,Negative
12106,Extremely Negative
12107,Extremely Positive
12108,Neutral
12109,Positive
12110,Extremely Positive
12111,Extremely Positive
12112,Positive
12113,Extremely Positive
12114,Extremely Positive
12115,Neutral
12116,Extremely Positive
12117,Positive
12118,Positive
12119,Neutral
12120,Neutral
12121,Positive
12122,Negative
12123,Positive
12124,Negative
12125,Neutral
12126,Positive
12127,Negative
12128,Neutral
12129,Extremely Positive
12130,Positive
12131,Extremely Positive
12132,Positive
12133,Positive
12134,Negative
12135,Negative
12136,Positive
12137,Positive
12138,Negative
12139,Neutral
12140,Positive
12141,Negative
12142,Neutral
12143,Extremely Negative
12144,Extremely Negative
12145,Positive
12146,Positive
12147,Positive
12148,Extremely Negative
12149,Negative
12150,Negative
12151,Extremely Positive
12152,Positive
12153,Positive
12154,Negative
12155,Neutral
12156,Neutral
12157,Extremely Negative
12158,Positive
12159,Positive
12160,Positive
12161,Negative
12162,Extremely Positive
12163,Extremely Negative
12164,Negative
12165,Positive
12166,Extremely Positive
12167,Extremely Positive
12168,Positive
12169,Positive
12170,Extremely Positive
12171,Extremely Negative
12172,Neutral
12173,Neutral
12174,Negative
12175,Positive
12176,Negative
12177,Extremely Positive
12178,Negative
12179,Positive
12180,Negative
12181,Neutral
12182,Negative
12183,Positive
12184,Extremely Negative
12185,Negative
12186,Extremely Positive
12187,Extremely Positive
12188,Negative
12189,Extremely Negative
12190,Negative
12191,Positive
12192,Neutral
12193,Neutral
12194,Extremely Negative
12195,Extremely Positive
12196,Negative
12197,Negative
12198,Extremely Negative
12199,Extremely Positive
12200,Neutral
12201,Positive
12202,Negative
12203,Negative
12204,Neutral
12205,Negative
12206,Extremely Negative
12207,Positive
12208,Neutral
12209,Neutral
12210,Extremely Negative
12211,Neutral
12212,Positive
12213,Extremely Negative
12214,Negative
12215,Positive
12216,Neutral
12217,Positive
12218,Positive
12219,Extremely Positive
12220,Positive
12221,Extremely Negative
12222,Positive
12223,Neutral
12224,Extremely Negative
12225,Extremely Positive
12226,Neutral
12227,Extremely Positive
12228,Extremely Negative
12229,Positive
12230,Neutral
12231,Neutral
12232,Positive
12233,Extremely Positive
12234,Negative
12235,Positive
12236,Extremely Positive
12237,Extremely Negative
12238,Neutral
12239,Extremely Negative
12240,Positive
12241,Extremely Positive
12242,Negative
12243,Extremely Negative
12244,Negative
12245,Negative
12246,Positive
12247,Negative
12248,Positive
12249,Negative
12250,Neutral
12251,Positive
12252,Neutral
12253,Neutral
12254,Negative
12255,Negative
12256,Negative
12257,Negative
12258,Neutral
12259,Positive
12260,Positive
12261,Neutral
12262,Extremely Negative
12263,Positive
12264,Negative
12265,Extremely Negative
12266,Extremely Negative
12267,Positive
12268,Negative
12269,Neutral
12270,Positive
12271,Negative
12272,Neutral
12273,Negative
12274,Extremely Positive
12275,Positive
12276,Negative
12277,Neutral
12278,Extremely Positive
12279,Positive
12280,Extremely Positive
12281,Positive
12282,Extremely Negative
12283,Extremely Negative
12284,Neutral
12285,Extremely Negative
12286,Extremely Positive
12287,Positive
12288,Positive
12289,Extremely Negative
12290,Positive
12291,Negative
12292,Positive
12293,Extremely Positive
12294,Negative
12295,Positive
12296,Positive
12297,Neutral
12298,Negative
12299,Neutral
12300,Neutral
12301,Positive
12302,Positive
12303,Neutral
12304,Positive
12305,Positive
12306,Extremely Positive
12307,Neutral
12308,Neutral
12309,Positive
12310,Extremely Negative
12311,Positive
12312,Extremely Negative
12313,Negative
12314,Negative
12315,Negative
12316,Neutral
12317,Negative
12318,Negative
12319,Negative
12320,Positive
12321,Negative
12322,Neutral
12323,Positive
12324,Extremely Negative
12325,Neutral
12326,Positive
12327,Negative
12328,Extremely Positive
12329,Neutral
12330,Extremely Negative
12331,Negative
12332,Negative
12333,Extremely Positive
12334,Negative
12335,Negative
12336,Neutral
12337,Negative
12338,Positive
12339,Negative
12340,Extremely Negative
12341,Neutral
12342,Positive
12343,Positive
12344,Extremely Positive
12345,Neutral
12346,Positive
12347,Neutral
12348,Negative
12349,Positive
12350,Extremely Positive
12351,Positive
12352,Negative
12353,Extremely Negative
12354,Neutral
12355,Extremely Negative
12356,Extremely Positive
12357,Extremely Positive
12358,Extremely Negative
12359,Positive
12360,Extremely Positive
12361,Negative
12362,Extremely Negative
12363,Extremely Positive
12364,Neutral
12365,Negative
12366,Negative
12367,Negative
12368,Positive
12369,Extremely Negative
12370,Positive
12371,Negative
12372,Positive
12373,Extremely Negative
12374,Positive
12375,Neutral
12376,Positive
12377,Extremely Negative
12378,Neutral
12379,Positive
12380,Positive
12381,Negative
12382,Extremely Negative
12383,Positive
12384,Extremely Negative
12385,Extremely Negative
12386,Neutral
12387,Positive
12388,Extremely Negative
12389,Neutral
12390,Positive
12391,Negative
12392,Positive
12393,Neutral
12394,Extremely Positive
12395,Extremely Positive
12396,Neutral
12397,Neutral
12398,Extremely Positive
12399,Positive
12400,Neutral
12401,Negative
12402,Neutral
12403,Extremely Negative
12404,Neutral
12405,Negative
12406,Neutral
12407,Extremely Negative
12408,Neutral
12409,Neutral
12410,Neutral
12411,Positive
12412,Extremely Positive
12413,Positive
12414,Positive
12415,Negative
12416,Positive
12417,Extremely Positive
12418,Neutral
12419,Extremely Positive
12420,Negative
12421,Positive
12422,Negative
12423,Extremely Positive
12424,Neutral
12425,Positive
12426,Positive
12427,Neutral
12428,Extremely Negative
12429,Positive
12430,Negative
12431,Positive
12432,Negative
12433,Extremely Negative
12434,Neutral
12435,Positive
12436,Extremely Positive
12437,Neutral
12438,Positive
12439,Neutral
12440,Extremely Positive
12441,Neutral
12442,Positive
12443,Positive
12444,Neutral
12445,Positive
12446,Negative
12447,Positive
12448,Neutral
12449,Positive
12450,Neutral
12451,Neutral
12452,Neutral
12453,Positive
12454,Extremely Positive
12455,Extremely Positive
12456,Neutral
12457,Neutral
12458,Negative
12459,Negative
12460,Extremely Positive
12461,Negative
12462,Extremely Positive
12463,Neutral
12464,Neutral
12465,Negative
12466,Extremely Negative
12467,Positive
12468,Neutral
12469,Extremely Negative
12470,Extremely Negative
12471,Neutral
12472,Positive
12473,Negative
12474,Positive
12475,Positive
12476,Negative
12477,Extremely Positive
12478,Extremely Positive
12479,Positive
12480,Negative
12481,Negative
12482,Negative
12483,Positive
12484,Positive
12485,Extremely Negative
12486,Negative
12487,Negative
12488,Extremely Positive
12489,Neutral
12490,Extremely Negative
12491,Neutral
12492,Extremely Positive
12493,Extremely Negative
12494,Extremely Positive
12495,Neutral
12496,Extremely Positive
12497,Negative
12498,Positive
12499,Extremely Negative
12500,Negative
12501,Negative
12502,Extremely Positive
12503,Negative
12504,Neutral
12505,Extremely Negative
12506,Extremely Positive
12507,Negative
12508,Extremely Positive
12509,Neutral
12510,Neutral
12511,Neutral
12512,Neutral
12513,Neutral
12514,Extremely Positive
12515,Negative
12516,Negative
12517,Positive
12518,Neutral
12519,Extremely Negative
12520,Extremely Negative
12521,Neutral
12522,Positive
12523,Positive
12524,Positive
12525,Positive
12526,Negative
12527,Negative
12528,Positive
12529,Extremely Negative
12530,Positive
12531,Extremely Negative
12532,Negative
12533,Extremely Negative
12534,Positive
12535,Negative
12536,Extremely Negative
12537,Positive
12538,Negative
12539,Negative
12540,Extremely Positive
12541,Neutral
12542,Positive
12543,Extremely Positive
12544,Negative
12545,Positive
12546,Positive
12547,Neutral
12548,Extremely Negative
12549,Extremely Negative
12550,Negative
12551,Negative
12552,Extremely Positive
12553,Positive
12554,Positive
12555,Extremely Negative
12556,Neutral
12557,Positive
12558,Extremely Negative
12559,Negative
12560,Extremely Positive
12561,Neutral
12562,Extremely Negative
12563,Neutral
12564,Positive
12565,Negative
12566,Positive
12567,Extremely Positive
12568,Extremely Positive
12569,Negative
12570,Extremely Positive
12571,Positive
12572,Positive
12573,Positive
12574,Positive
12575,Positive
12576,Extremely Negative
12577,Positive
12578,Neutral
12579,Extremely Positive
12580,Extremely Positive
12581,Extremely Positive
12582,Negative
12583,Neutral
12584,Extremely Positive
12585,Negative
12586,Neutral
12587,Extremely Positive
12588,Extremely Negative
12589,Neutral
12590,Extremely Negative
12591,Negative
12592,Positive
12593,Positive
12594,Extremely Negative
12595,Extremely Negative
12596,Extremely Negative
12597,Negative
12598,Extremely Positive
12599,Positive
12600,Negative
12601,Extremely Positive
12602,Extremely Negative
12603,Neutral
12604,Extremely Negative
12605,Negative
12606,Positive
12607,Positive
12608,Negative
12609,Negative
12610,Positive
12611,Positive
12612,Negative
12613,Positive
12614,Negative
12615,Positive
12616,Neutral
12617,Negative
12618,Negative
12619,Extremely Positive
12620,Extremely Positive
12621,Positive
12622,Negative
12623,Extremely Positive
12624,Positive
12625,Extremely Positive
12626,Negative
12627,Positive
12628,Negative
12629,Extremely Negative
12630,Negative
12631,Extremely Negative
12632,Extremely Positive
12633,Extremely Negative
12634,Negative
12635,Extremely Negative
12636,Neutral
12637,Positive
12638,Negative
12639,Positive
12640,Negative
12641,Extremely Positive
12642,Extremely Positive
12643,Negative
12644,Neutral
12645,Extremely Negative
12646,Positive
12647,Extremely Positive
12648,Positive
12649,Extremely Positive
12650,Positive
12651,Neutral
12652,Extremely Positive
12653,Negative
12654,Negative
12655,Neutral
12656,Extremely Positive
12657,Negative
12658,Extremely Negative
12659,Extremely Positive
12660,Neutral
12661,Positive
12662,Extremely Negative
12663,Extremely Negative
12664,Negative
12665,Positive
12666,Negative
12667,Extremely Positive
12668,Positive
12669,Extremely Negative
12670,Extremely Negative
12671,Extremely Positive
12672,Negative
12673,Negative
12674,Positive
12675,Neutral
12676,Neutral
12677,Negative
12678,Positive
12679,Extremely Negative
12680,Positive
12681,Extremely Negative
12682,Extremely Negative
12683,Negative
12684,Extremely Positive
12685,Extremely Positive
12686,Extremely Negative
12687,Negative
12688,Negative
12689,Positive
12690,Positive
12691,Positive
12692,Negative
12693,Positive
12694,Positive
12695,Positive
12696,Neutral
12697,Neutral
12698,Neutral
12699,Extremely Positive
12700,Neutral
12701,Neutral
12702,Neutral
12703,Negative
12704,Extremely Positive
12705,Negative
12706,Extremely Positive
12707,Neutral
12708,Neutral
12709,Negative
12710,Negative
12711,Extremely Positive
12712,Negative
12713,Neutral
12714,Extremely Positive
12715,Extremely Negative
